"SampleID","TAXAID","TotTranLngth_m","Juvenile","DiamMax_cm","DiamPerp_cm","Height_cm","TotMort_pct"
"Samp0209","Agaricia agaricites",10,FALSE,9,7,6,70
"Samp0209","Agaricia agaricites",10,FALSE,7,6,4,10
"Samp0209","Agaricia agaricites",10,FALSE,5,4,1,0
"Samp0209","Agaricia agaricites",10,FALSE,5,4,2,70
"Samp0234","Siderastrea siderea",10,FALSE,100,90,90,90
"Samp0234","Porites astreoides",10,FALSE,10,8,5,10
"Samp0234","Porites astreoides",10,FALSE,8,7,1,0
"Samp0234","Porites astreoides",10,FALSE,7,5,2,10
"Samp0234","Orbicella faveolata",10,FALSE,500,450,200,55
"Samp0234","Orbicella faveolata",10,FALSE,270,170,140,70
"Samp0234","Orbicella faveolata",10,FALSE,200,160,150,40
"Samp0234","Orbicella faveolata",10,FALSE,190,180,120,70
"Samp0234","Orbicella faveolata",10,FALSE,160,159,120,50
"Samp0234","Orbicella faveolata",10,FALSE,70,50,60,5
"Samp0234","Agaricia agaricites",10,FALSE,27,25,25,95
"Samp0234","Agaricia agaricites",10,FALSE,5,3,3,40
"Samp0255","Siderastrea siderea",10,FALSE,9,7,1,80
"Samp0255","Siderastrea siderea",10,FALSE,9,5,2,20
"Samp0255","Siderastrea siderea",10,FALSE,8,5,2,15
"Samp0255","Siderastrea siderea",10,FALSE,6,5,2,5
"Samp0255","Siderastrea siderea",10,FALSE,5,3,2,80
"Samp0255","Siderastrea siderea",10,FALSE,4,3,2,60
"Samp0255","Porites astreoides",10,FALSE,21,19,6,75
"Samp0255","Porites astreoides",10,FALSE,12,9,8,50
"Samp0255","Porites astreoides",10,FALSE,8,6,2,10
"Samp0255","Porites astreoides",10,FALSE,7,6,3,5
"Samp0255","Montastraea cavernosa",10,FALSE,34,27,17,3
"Samp0273","Siderastrea siderea",10,FALSE,30,26,18,40
"Samp0273","Siderastrea siderea",10,FALSE,17,10,6,40
"Samp0273","Siderastrea siderea",10,FALSE,9,7,5,50
"Samp0273","Porites porites",10,FALSE,9,4,7,40
"Samp0273","Porites porites",10,FALSE,9,6,8,35
"Samp0273","Porites porites",10,FALSE,8,5,3,25
"Samp0273","Porites porites",10,FALSE,8,3,5,20
"Samp0273","Porites porites",10,FALSE,8,4,6,50
"Samp0273","Porites porites",10,FALSE,7,5,6,30
"Samp0273","Porites porites",10,FALSE,6,4,3,0
"Samp0273","Porites porites",10,FALSE,6,2,3,45
"Samp0273","Porites porites",10,FALSE,6,5,3,80
"Samp0273","Porites porites",10,FALSE,6,4,5,65
"Samp0273","Porites porites",10,FALSE,5,3,1,50
"Samp0273","Porites porites",10,FALSE,5,4,1,10
"Samp0273","Porites porites",10,FALSE,5,4,3,20
"Samp0273","Porites porites",10,FALSE,4,2,2,10
"Samp0273","Porites astreoides",10,FALSE,25,10,12,60
"Samp0273","Porites astreoides",10,FALSE,16,11,12,25
"Samp0273","Porites astreoides",10,FALSE,15,6,15,75
"Samp0273","Porites astreoides",10,FALSE,12,9,14,60
"Samp0273","Porites astreoides",10,FALSE,10,7,4,0
"Samp0273","Porites astreoides",10,FALSE,10,8,6,10
"Samp0273","Porites astreoides",10,FALSE,9,4,3,25
"Samp0273","Porites astreoides",10,FALSE,9,8,9,5
"Samp0273","Porites astreoides",10,FALSE,8,5,4,10
"Samp0273","Porites astreoides",10,FALSE,8,6,7,5
"Samp0273","Porites astreoides",10,FALSE,8,6,9,70
"Samp0273","Porites astreoides",10,FALSE,7,5,4,30
"Samp0273","Porites astreoides",10,FALSE,7,4,5,20
"Samp0273","Porites astreoides",10,FALSE,6,4,3,35
"Samp0273","Porites astreoides",10,FALSE,5,4,4,25
"Samp0273","Porites astreoides",10,FALSE,4,3,2,0
"Samp0273","Montastraea cavernosa",10,FALSE,5,3,3,15
"Samp0273","Meandrina meandrites",10,FALSE,7,5,2,0
"Samp0273","Agaricia agaricites",10,FALSE,15,11,3,10
"Samp0273","Agaricia agaricites",10,FALSE,11,4,1,30
"Samp0273","Agaricia agaricites",10,FALSE,7,5,1,30
"Samp0295","Stephanocoenia intersepta",10,FALSE,16,4,4,55
"Samp0295","Stephanocoenia intersepta",10,FALSE,14,8,2,0
"Samp0295","Stephanocoenia intersepta",10,FALSE,8,7,4,10
"Samp0295","Stephanocoenia intersepta",10,FALSE,6,4,2,0
"Samp0295","Stephanocoenia intersepta",10,FALSE,6,5,3,0
"Samp0295","Stephanocoenia intersepta",10,FALSE,4,3,2,10
"Samp0295","Siderastrea siderea",10,FALSE,21,19,14,40
"Samp0295","Siderastrea siderea",10,FALSE,11,9,6,10
"Samp0295","Siderastrea siderea",10,FALSE,10,7,4,10
"Samp0295","Siderastrea siderea",10,FALSE,8,3,2,30
"Samp0295","Siderastrea siderea",10,FALSE,5,3,1,30
"Samp0295","Siderastrea siderea",10,FALSE,4,3,1,0
"Samp0295","Scolymia cubensis",10,FALSE,4,3,1,0
"Samp0295","Porites astreoides",10,FALSE,9,7,3,0
"Samp0295","Orbicella faveolata",10,FALSE,30,16,5,40
"Samp0295","Orbicella faveolata",10,FALSE,13,6,5,0
"Samp0295","Montastraea cavernosa",10,FALSE,30,27,10,0
"Samp0295","Montastraea cavernosa",10,FALSE,28,18,14,0
"Samp0295","Montastraea cavernosa",10,FALSE,24,17,15,100
"Samp0295","Montastraea cavernosa",10,FALSE,22,18,20,30
"Samp0295","Montastraea cavernosa",10,FALSE,17,15,11,0
"Samp0295","Montastraea cavernosa",10,FALSE,16,14,14,10
"Samp0295","Montastraea cavernosa",10,FALSE,15,12,13,30
"Samp0295","Montastraea cavernosa",10,FALSE,8,5,4,0
"Samp0295","Madracis decactis",10,FALSE,15,8,3,0
"Samp0295","Madracis decactis",10,FALSE,10,4,3,35
"Samp0295","Madracis decactis",10,FALSE,6,4,2,0
"Samp0295","Agaricia lamarcki",10,FALSE,24,12,3,0
"Samp0295","Agaricia lamarcki",10,FALSE,13,7,1,0
"Samp0295","Agaricia agaricites",10,FALSE,25,24,8,0
"Samp0295","Agaricia agaricites",10,FALSE,23,14,5,60
"Samp0295","Agaricia agaricites",10,FALSE,22,19,5,30
"Samp0295","Agaricia agaricites",10,FALSE,18,7,6,0
"Samp0295","Agaricia agaricites",10,FALSE,17,15,5,40
"Samp0295","Agaricia agaricites",10,FALSE,17,10,6,0
"Samp0295","Agaricia agaricites",10,FALSE,15,13,12,30
"Samp0295","Agaricia agaricites",10,FALSE,11,7,1,0
"Samp0295","Agaricia agaricites",10,FALSE,11,9,4,0
"Samp0295","Agaricia agaricites",10,FALSE,10,5,4,0
"Samp0295","Agaricia agaricites",10,FALSE,10,9,5,0
"Samp0295","Agaricia agaricites",10,FALSE,9,5,3,0
"Samp0295","Agaricia agaricites",10,FALSE,7,5,1,10
"Samp0295","Agaricia agaricites",10,FALSE,6,4,3,0
"Samp0295","Agaricia agaricites",10,FALSE,6,5,3,0
"Samp0306","Siderastrea siderea",10,FALSE,68,50,30,20
"Samp0306","Siderastrea siderea",10,FALSE,45,40,15,90
"Samp0306","Siderastrea siderea",10,FALSE,38,30,29,30
"Samp0306","Siderastrea siderea",10,FALSE,27,22,18,15
"Samp0306","Siderastrea siderea",10,FALSE,17,13,10,50
"Samp0306","Siderastrea siderea",10,FALSE,13,10,8,0
"Samp0306","Pseudodiploria strigosa",10,FALSE,40,38,35,15
"Samp0306","Porites astreoides",10,FALSE,50,39,40,40
"Samp0306","Porites astreoides",10,FALSE,43,38,27,18
"Samp0306","Porites astreoides",10,FALSE,33,27,25,50
"Samp0306","Porites astreoides",10,FALSE,32,27,29,60
"Samp0306","Porites astreoides",10,FALSE,32,25,30,15
"Samp0306","Porites astreoides",10,FALSE,30,10,18,70
"Samp0306","Porites astreoides",10,FALSE,28,13,18,55
"Samp0306","Porites astreoides",10,FALSE,25,20,30,20
"Samp0306","Porites astreoides",10,FALSE,20,17,22,10
"Samp0306","Orbicella faveolata",10,FALSE,150,90,100,80
"Samp0306","Orbicella faveolata",10,FALSE,100,75,53,65
"Samp0306","Orbicella faveolata",10,FALSE,100,70,80,60
"Samp0306","Orbicella faveolata",10,FALSE,100,87,150,90
"Samp0306","Orbicella faveolata",10,FALSE,98,63,150,75
"Samp0306","Orbicella faveolata",10,FALSE,90,70,80,70
"Samp0306","Orbicella faveolata",10,FALSE,80,50,45,95
"Samp0306","Orbicella faveolata",10,FALSE,78,50,68,80
"Samp0306","Orbicella faveolata",10,FALSE,60,52,24,90
"Samp0306","Orbicella faveolata",10,FALSE,40,30,29,100
"Samp0306","Orbicella faveolata",10,FALSE,35,29,18,55
"Samp0306","Orbicella faveolata",10,FALSE,35,29,28,80
"Samp0306","Colpophyllia natans",10,FALSE,90,85,110,90
"Samp0309","Stephanocoenia intersepta",10,FALSE,38,16,19,70
"Samp0309","Stephanocoenia intersepta",10,FALSE,22,18,16,30
"Samp0309","Stephanocoenia intersepta",10,FALSE,20,18,11,70
"Samp0309","Stephanocoenia intersepta",10,FALSE,9,6,2,0
"Samp0309","Stephanocoenia intersepta",10,FALSE,7,5,4,40
"Samp0309","Stephanocoenia intersepta",10,FALSE,7,5,5,20
"Samp0309","Solenastrea bournoni",10,FALSE,12,8,10,70
"Samp0309","Solenastrea bournoni",10,FALSE,9,7,8,0
"Samp0309","Solenastrea bournoni",10,FALSE,8,7,5,0
"Samp0309","Solenastrea bournoni",10,FALSE,7,4,5,20
"Samp0309","Solenastrea bournoni",10,FALSE,4,3,2,0
"Samp0309","Siderastrea siderea",10,FALSE,24,18,12,10
"Samp0309","Siderastrea siderea",10,FALSE,17,12,7,0
"Samp0309","Siderastrea siderea",10,FALSE,14,13,6,80
"Samp0309","Siderastrea siderea",10,FALSE,11,10,4,5
"Samp0309","Siderastrea siderea",10,FALSE,8,8,2,0
"Samp0309","Siderastrea siderea",10,FALSE,8,7,4,5
"Samp0309","Siderastrea siderea",10,FALSE,7,3,1,20
"Samp0309","Siderastrea siderea",10,FALSE,7,5,4,0
"Samp0309","Siderastrea siderea",10,FALSE,5,3,2,0
"Samp0309","Siderastrea siderea",10,FALSE,5,4,2,0
"Samp0309","Siderastrea siderea",10,FALSE,4,3,1,0
"Samp0309","Siderastrea siderea",10,FALSE,4,4,2,0
"Samp0309","Pseudodiploria strigosa",10,FALSE,10,8,6,5
"Samp0309","Pseudodiploria strigosa",10,FALSE,8,7,3,0
"Samp0309","Colpophyllia natans",10,TRUE,3,2,1,0
"Samp0321","Siderastrea siderea",10,FALSE,80,65,50,35
"Samp0321","Siderastrea siderea",10,FALSE,32,24,18,65
"Samp0321","Siderastrea siderea",10,FALSE,30,26,8,40
"Samp0321","Siderastrea siderea",10,FALSE,27,20,18,45
"Samp0321","Siderastrea siderea",10,FALSE,20,14,9,65
"Samp0321","Siderastrea siderea",10,FALSE,19,17,10,30
"Samp0321","Siderastrea siderea",10,FALSE,18,15,15,10
"Samp0321","Siderastrea siderea",10,FALSE,13,10,11,40
"Samp0321","Siderastrea siderea",10,FALSE,8,4,1,0
"Samp0321","Siderastrea siderea",10,FALSE,5,4,3,10
"Samp0321","Pseudodiploria strigosa",10,FALSE,32,21,27,15
"Samp0321","Porites astreoides",10,FALSE,18,15,8,20
"Samp0321","Porites astreoides",10,FALSE,14,10,5,15
"Samp0321","Orbicella faveolata",10,FALSE,80,30,60,75
"Samp0321","Orbicella faveolata",10,FALSE,68,52,55,50
"Samp0321","Orbicella faveolata",10,FALSE,65,40,57,80
"Samp0321","Orbicella faveolata",10,FALSE,48,37,18,30
"Samp0321","Orbicella faveolata",10,FALSE,48,32,24,90
"Samp0321","Orbicella faveolata",10,FALSE,41,29,25,60
"Samp0321","Orbicella faveolata",10,FALSE,24,14,12,0
"Samp0321","Orbicella faveolata",10,FALSE,22,14,14,45
"Samp0321","Orbicella faveolata",10,FALSE,19,12,8,30
"Samp0321","Orbicella annularis",10,FALSE,30,26,16,70
"Samp0321","Montastraea cavernosa",10,FALSE,28,15,25,30
"Samp0321","Colpophyllia natans",10,FALSE,43,38,32,15
"Samp0328","Siderastrea siderea",10,FALSE,110,70,60,30
"Samp0328","Siderastrea siderea",10,FALSE,90,55,30,20
"Samp0328","Siderastrea siderea",10,FALSE,55,13,15,30
"Samp0328","Siderastrea siderea",10,FALSE,47,28,10,20
"Samp0328","Siderastrea siderea",10,FALSE,44,21,12,30
"Samp0328","Siderastrea siderea",10,FALSE,40,24,15,5
"Samp0328","Siderastrea siderea",10,FALSE,40,38,19,20
"Samp0328","Siderastrea siderea",10,FALSE,35,18,5,35
"Samp0328","Siderastrea siderea",10,FALSE,30,12,8,30
"Samp0328","Siderastrea siderea",10,FALSE,30,13,11,15
"Samp0328","Siderastrea siderea",10,FALSE,15,4,1,30
"Samp0328","Siderastrea siderea",10,FALSE,11,5,1,45
"Samp0328","Siderastrea radians",10,FALSE,14,8,2,60
"Samp0328","Siderastrea radians",10,FALSE,12,9,4,25
"Samp0328","Siderastrea radians",10,FALSE,10,7,2,10
"Samp0328","Siderastrea radians",10,FALSE,8,4,2,15
"Samp0328","Siderastrea radians",10,FALSE,6,4,2,40
"Samp0328","Siderastrea radians",10,FALSE,6,4,3,60
"Samp0328","Porites porites",10,FALSE,8,6,6,5
"Samp0328","Porites astreoides",10,FALSE,32,12,18,25
"Samp0328","Porites astreoides",10,FALSE,22,15,6,40
"Samp0328","Porites astreoides",10,FALSE,15,14,10,20
"Samp0328","Porites astreoides",10,FALSE,11,7,4,15
"Samp0328","Porites astreoides",10,FALSE,8,6,5,10
"Samp0328","Porites astreoides",10,FALSE,7,4,6,10
"Samp0328","Porites astreoides",10,FALSE,5,3,2,0
"Samp0328","Porites astreoides",10,FALSE,5,4,4,0
"Samp0328","Orbicella faveolata",10,FALSE,120,88,150,60
"Samp0328","Orbicella faveolata",10,FALSE,109,95,82,60
"Samp0328","Orbicella faveolata",10,FALSE,85,50,60,50
"Samp0328","Orbicella faveolata",10,FALSE,80,70,100,50
"Samp0328","Orbicella faveolata",10,FALSE,77,62,95,40
"Samp0328","Orbicella faveolata",10,FALSE,75,50,58,40
"Samp0328","Orbicella faveolata",10,FALSE,72,61,90,40
"Samp0328","Orbicella faveolata",10,FALSE,65,38,100,0
"Samp0328","Orbicella faveolata",10,FALSE,55,42,60,40
"Samp0328","Orbicella faveolata",10,FALSE,50,42,30,10
"Samp0328","Orbicella faveolata",10,FALSE,38,30,10,60
"Samp0328","Orbicella faveolata",10,FALSE,35,23,15,20
"Samp0328","Orbicella faveolata",10,FALSE,35,29,70,30
"Samp0328","Orbicella faveolata",10,FALSE,27,11,10,20
"Samp0328","Orbicella faveolata",10,FALSE,24,16,60,30
"Samp0328","Orbicella faveolata",10,FALSE,21,6,30,30
"Samp0328","Orbicella faveolata",10,FALSE,12,7,15,20
"Samp0328","Montastraea cavernosa",10,FALSE,20,20,6,15
"Samp0328","Montastraea cavernosa",10,FALSE,19,9,10,20
"Samp0328","Diploria labyrinthiformis",10,FALSE,42,28,45,0
"Samp0328","Colpophyllia natans",10,FALSE,63,52,25,30
"Samp0328","Colpophyllia natans",10,FALSE,33,24,8,0
"Samp0328","Colpophyllia natans",10,FALSE,12,3,2,75
"Samp0328","Colpophyllia natans",10,FALSE,9,4,5,85
"Samp0329","Stephanocoenia intersepta",10,TRUE,3,2,1,0
"Samp0329","Solenastrea bournoni",10,FALSE,18,17,21,40
"Samp0329","Siderastrea siderea",10,FALSE,15,10,7,40
"Samp0329","Siderastrea siderea",10,FALSE,15,7,8,40
"Samp0329","Siderastrea siderea",10,FALSE,12,9,7,90
"Samp0329","Siderastrea siderea",10,FALSE,11,8,9,50
"Samp0329","Siderastrea siderea",10,FALSE,5,5,2,0
"Samp0329","Siderastrea siderea",10,FALSE,4,1,1,0
"Samp0329","Siderastrea siderea",10,FALSE,4,3,1,0
"Samp0329","Siderastrea radians",10,FALSE,4,4,1,30
"Samp0329","Porites astreoides",10,FALSE,11,10,3,0
"Samp0329","Porites astreoides",10,FALSE,10,7,9,80
"Samp0329","Porites astreoides",10,FALSE,9,8,5,10
"Samp0329","Porites astreoides",10,FALSE,9,8,10,30
"Samp0329","Porites astreoides",10,FALSE,8,6,5,25
"Samp0329","Porites astreoides",10,FALSE,7,6,3,25
"Samp0329","Porites astreoides",10,FALSE,7,7,5,0
"Samp0329","Porites astreoides",10,FALSE,6,5,6,15
"Samp0329","Porites astreoides",10,FALSE,5,5,5,0
"Samp0329","Porites astreoides",10,FALSE,4,4,4,50
"Samp0329","Diploria labyrinthiformis",10,FALSE,6,5,3,25
"Samp0329","Dichocoenia stokesii",10,FALSE,4,4,2,0
"Samp0338","Siderastrea siderea",10,FALSE,28,15,12,50
"Samp0338","Siderastrea siderea",10,FALSE,5,4,1,0
"Samp0338","Porites porites",10,FALSE,8,6,8,25
"Samp0338","Porites porites",10,FALSE,4,2,4,15
"Samp0338","Porites astreoides",10,FALSE,27,15,5,10
"Samp0338","Porites astreoides",10,FALSE,21,11,13,10
"Samp0338","Porites astreoides",10,FALSE,13,6,7,35
"Samp0338","Porites astreoides",10,FALSE,12,9,3,0
"Samp0338","Porites astreoides",10,FALSE,9,7,5,30
"Samp0338","Porites astreoides",10,FALSE,7,4,2,0
"Samp0338","Porites astreoides",10,FALSE,7,6,3,0
"Samp0338","Porites astreoides",10,FALSE,7,4,3,0
"Samp0338","Porites astreoides",10,FALSE,7,5,3,0
"Samp0338","Porites astreoides",10,FALSE,7,5,5,0
"Samp0338","Porites astreoides",10,FALSE,6,3,1,0
"Samp0338","Porites astreoides",10,FALSE,6,3,4,25
"Samp0338","Porites astreoides",10,FALSE,6,4,4,30
"Samp0338","Porites astreoides",10,FALSE,5,3,2,0
"Samp0338","Porites astreoides",10,FALSE,5,3,2,0
"Samp0338","Porites astreoides",10,FALSE,5,4,3,0
"Samp0338","Porites astreoides",10,FALSE,5,3,4,0
"Samp0338","Porites astreoides",10,FALSE,4,2,1,0
"Samp0338","Porites astreoides",10,FALSE,4,2,1,0
"Samp0338","Porites astreoides",10,FALSE,4,3,2,5
"Samp0338","Meandrina meandrites",10,FALSE,15,8,1,30
"Samp0338","Colpophyllia natans",10,FALSE,7,5,5,0
"Samp0338","Agaricia agaricites",10,FALSE,10,3,1,20
"Samp0338","Agaricia agaricites",10,FALSE,4,2,1,0
"Samp0353","Stephanocoenia intersepta",10,FALSE,7,4,1,25
"Samp0353","Stephanocoenia intersepta",10,FALSE,7,5,3,0
"Samp0353","Stephanocoenia intersepta",10,FALSE,6,4,3,0
"Samp0353","Stephanocoenia intersepta",10,FALSE,4,3,1,0
"Samp0353","Siderastrea siderea",10,FALSE,14,10,6,30
"Samp0353","Siderastrea siderea",10,FALSE,13,9,4,30
"Samp0353","Siderastrea siderea",10,FALSE,13,9,8,10
"Samp0353","Siderastrea siderea",10,FALSE,13,9,12,10
"Samp0353","Siderastrea siderea",10,FALSE,9,6,5,10
"Samp0353","Siderastrea siderea",10,FALSE,8,6,1,70
"Samp0353","Siderastrea siderea",10,FALSE,8,5,2,30
"Samp0353","Siderastrea siderea",10,FALSE,8,4,3,15
"Samp0353","Siderastrea siderea",10,FALSE,8,5,5,20
"Samp0353","Siderastrea siderea",10,FALSE,8,5,5,15
"Samp0353","Siderastrea siderea",10,FALSE,7,5,2,10
"Samp0353","Siderastrea siderea",10,FALSE,7,6,4,25
"Samp0353","Siderastrea siderea",10,FALSE,6,3,1,0
"Samp0353","Siderastrea siderea",10,FALSE,6,5,3,10
"Samp0353","Siderastrea siderea",10,FALSE,5,3,1,0
"Samp0353","Siderastrea siderea",10,FALSE,5,5,1,10
"Samp0353","Siderastrea radians",10,FALSE,5,4,1,0
"Samp0353","Siderastrea radians",10,FALSE,5,4,1,0
"Samp0353","Porites porites",10,FALSE,7,4,3,5
"Samp0353","Porites porites",10,FALSE,6,3,4,15
"Samp0353","Porites porites",10,FALSE,4,2,3,0
"Samp0353","Porites porites",10,FALSE,4,2,4,15
"Samp0353","Orbicella faveolata",10,FALSE,30,20,25,90
"Samp0353","Meandrina meandrites",10,FALSE,30,23,12,65
"Samp0353","Meandrina meandrites",10,FALSE,29,19,17,20
"Samp0353","Dichocoenia stokesii",10,FALSE,9,6,5,0
"Samp0353","Dichocoenia stokesii",10,FALSE,7,5,6,0
"Samp0353","Agaricia agaricites",10,FALSE,18,10,2,68
"Samp0353","Agaricia agaricites",10,FALSE,9,5,2,0
"Samp0353","Agaricia agaricites",10,FALSE,6,4,2,30
"Samp0353","Agaricia agaricites",10,FALSE,4,2,1,15
"Samp0353","Agaricia agaricites",10,FALSE,4,2,1,0
"Samp0353","Acropora cervicornis",10,FALSE,30,12,18,15
"Samp0353","Acropora cervicornis",10,FALSE,29,10,19,20
"Samp0353","Acropora cervicornis",10,FALSE,15,9,10,0
"Samp0353","Acropora cervicornis",10,FALSE,14,6,5,40
"Samp0353","Acropora cervicornis",10,FALSE,10,8,14,5
"Samp0353","Acropora cervicornis",10,FALSE,9,6,9,0
"Samp0354","Stephanocoenia intersepta",10,FALSE,9,7,3,10
"Samp0354","Stephanocoenia intersepta",10,FALSE,5,3,2,20
"Samp0354","Siderastrea siderea",10,FALSE,21,15,12,30
"Samp0354","Siderastrea siderea",10,FALSE,19,14,10,20
"Samp0354","Siderastrea siderea",10,FALSE,18,14,7,20
"Samp0354","Siderastrea siderea",10,FALSE,16,10,9,45
"Samp0354","Siderastrea siderea",10,FALSE,13,6,5,20
"Samp0354","Siderastrea siderea",10,FALSE,12,9,4,0
"Samp0354","Siderastrea siderea",10,FALSE,10,9,5,0
"Samp0354","Siderastrea siderea",10,FALSE,9,6,3,30
"Samp0354","Siderastrea siderea",10,FALSE,8,6,2,10
"Samp0354","Siderastrea siderea",10,FALSE,7,5,3,0
"Samp0354","Siderastrea siderea",10,FALSE,7,5,3,0
"Samp0354","Siderastrea siderea",10,FALSE,7,5,7,40
"Samp0354","Siderastrea siderea",10,FALSE,6,3,2,0
"Samp0354","Siderastrea siderea",10,FALSE,5,3,1,10
"Samp0354","Porites porites",10,FALSE,8,4,6,25
"Samp0354","Porites porites",10,FALSE,6,5,4,30
"Samp0354","Porites porites",10,FALSE,5,3,4,0
"Samp0354","Porites porites",10,FALSE,4,3,6,0
"Samp0354","Porites divaricata",10,FALSE,12,5,7,40
"Samp0354","Porites divaricata",10,FALSE,11,4,5,30
"Samp0354","Porites divaricata",10,FALSE,9,5,5,15
"Samp0354","Porites divaricata",10,FALSE,8,4,5,0
"Samp0354","Porites divaricata",10,FALSE,7,3,4,35
"Samp0354","Porites divaricata",10,FALSE,6,3,6,20
"Samp0354","Porites divaricata",10,FALSE,4,2,3,0
"Samp0354","Porites astreoides",10,FALSE,15,8,9,38
"Samp0354","Porites astreoides",10,FALSE,11,6,4,0
"Samp0354","Porites astreoides",10,FALSE,10,8,4,20
"Samp0354","Porites astreoides",10,FALSE,10,6,4,10
"Samp0354","Porites astreoides",10,FALSE,10,6,4,0
"Samp0354","Porites astreoides",10,FALSE,10,7,5,0
"Samp0354","Porites astreoides",10,FALSE,9,4,5,20
"Samp0354","Porites astreoides",10,FALSE,9,7,6,0
"Samp0354","Porites astreoides",10,FALSE,9,5,6,20
"Samp0354","Porites astreoides",10,FALSE,8,6,2,10
"Samp0354","Porites astreoides",10,FALSE,8,4,3,20
"Samp0354","Porites astreoides",10,FALSE,8,5,4,15
"Samp0354","Porites astreoides",10,FALSE,8,4,5,30
"Samp0354","Porites astreoides",10,FALSE,7,6,3,45
"Samp0354","Porites astreoides",10,FALSE,7,3,4,10
"Samp0354","Porites astreoides",10,FALSE,7,5,4,0
"Samp0354","Porites astreoides",10,FALSE,7,6,5,0
"Samp0354","Porites astreoides",10,FALSE,6,4,2,0
"Samp0354","Porites astreoides",10,FALSE,6,4,3,5
"Samp0354","Porites astreoides",10,FALSE,6,4,6,0
"Samp0354","Porites astreoides",10,FALSE,5,3,3,10
"Samp0354","Porites astreoides",10,FALSE,5,4,3,10
"Samp0354","Porites astreoides",10,FALSE,5,4,3,30
"Samp0354","Porites astreoides",10,FALSE,4,2,1,0
"Samp0354","Porites astreoides",10,FALSE,4,2,3,0
"Samp0354","Montastraea cavernosa",10,FALSE,26,19,21,15
"Samp0354","Montastraea cavernosa",10,FALSE,8,5,5,5
"Samp0354","Meandrina meandrites",10,FALSE,14,8,3,40
"Samp0354","Meandrina meandrites",10,FALSE,4,3,1,0
"Samp0354","Dichocoenia stokesii",10,FALSE,18,12,12,30
"Samp0354","Dichocoenia stokesii",10,FALSE,10,8,6,45
"Samp0354","Dichocoenia stokesii",10,FALSE,5,4,3,20
"Samp0354","Colpophyllia natans",10,FALSE,16,12,10,0
"Samp0354","Agaricia agaricites",10,FALSE,11,7,4,35
"Samp0357","Stephanocoenia intersepta",10,FALSE,9,8,1,70
"Samp0357","Stephanocoenia intersepta",10,FALSE,4,3,1,60
"Samp0357","Siderastrea siderea",10,FALSE,18,14,6,10
"Samp0357","Siderastrea siderea",10,FALSE,17,15,11,15
"Samp0357","Siderastrea siderea",10,FALSE,15,13,8,5
"Samp0357","Siderastrea siderea",10,FALSE,13,10,6,0
"Samp0357","Siderastrea siderea",10,FALSE,10,9,6,15
"Samp0357","Siderastrea siderea",10,FALSE,8,7,7,0
"Samp0357","Siderastrea siderea",10,FALSE,5,4,1,0
"Samp0357","Siderastrea siderea",10,FALSE,5,4,2,0
"Samp0357","Siderastrea siderea",10,FALSE,5,4,2,0
"Samp0357","Pseudodiploria strigosa",10,FALSE,40,15,12,40
"Samp0357","Pseudodiploria strigosa",10,FALSE,36,24,17,0
"Samp0357","Pseudodiploria strigosa",10,FALSE,15,14,9,0
"Samp0357","Porites astreoides",10,FALSE,20,14,16,20
"Samp0357","Porites astreoides",10,FALSE,18,10,5,0
"Samp0357","Porites astreoides",10,FALSE,16,14,13,60
"Samp0357","Porites astreoides",10,FALSE,15,10,5,15
"Samp0357","Porites astreoides",10,FALSE,14,7,3,0
"Samp0357","Porites astreoides",10,FALSE,11,10,4,0
"Samp0357","Porites astreoides",10,FALSE,11,7,6,0
"Samp0357","Porites astreoides",10,FALSE,10,7,5,30
"Samp0357","Porites astreoides",10,FALSE,8,7,5,15
"Samp0357","Porites astreoides",10,FALSE,7,5,2,0
"Samp0357","Montastraea cavernosa",10,FALSE,7,6,4,0
"Samp0357","Agaricia agaricites",10,FALSE,10,6,3,50
"Samp0357","Agaricia agaricites",10,FALSE,9,6,2,0
"Samp0357","Agaricia agaricites",10,FALSE,8,5,1,10
"Samp0357","Agaricia agaricites",10,FALSE,8,4,1,20
"Samp0357","Agaricia agaricites",10,FALSE,5,4,1,0
"Samp0357","Agaricia agaricites",10,FALSE,4,2,1,0
"Samp0372","Solenastrea bournoni",10,FALSE,15,9,9,40
"Samp0372","Solenastrea bournoni",10,FALSE,5,2,1,10
"Samp0372","Siderastrea siderea",10,FALSE,6,4,2,0
"Samp0372","Siderastrea siderea",10,FALSE,6,5,3,0
"Samp0372","Siderastrea radians",10,FALSE,4,3,1,0
"Samp0372","Pseudodiploria clivosa",10,FALSE,30,28,13,0
"Samp0372","Pseudodiploria clivosa",10,FALSE,23,14,18,50
"Samp0373","Stephanocoenia intersepta",10,FALSE,11,9,6,0
"Samp0373","Stephanocoenia intersepta",10,FALSE,10,9,2,0
"Samp0373","Stephanocoenia intersepta",10,FALSE,5,5,1,0
"Samp0373","Stephanocoenia intersepta",10,FALSE,5,4,2,0
"Samp0373","Solenastrea bournoni",10,FALSE,7,4,3,0
