INDEX_CLASS,SampleID,TAXAID,N_TAXA
CIP_medium,KS_0078,STENELMIS,7
CIP_medium,KS_0078,STENELMIS SEXLINEATA,4
CIP_medium,KS_0078,STENONEMA FEMORATUM,2
CIP_medium,KS_0078,STICTOCHIRONOMUS,12
CIP_medium,KS_0078,TRIBELOS,1
CIP_medium,KS_0078,TRICORYTHODES,1
CIP_medium,KS_0079,ABLABESMYIA,1
CIP_medium,KS_0079,ARGIA,45
CIP_medium,KS_0079,BAETIS,8
CIP_medium,KS_0079,BEROSUS,1
CIP_medium,KS_0079,CAENIS,31
CIP_medium,KS_0079,CHEUMATOPSYCHE,91
CIP_medium,KS_0079,CHIMARRA FERIA,2
CIP_medium,KS_0079,CORBICULA FLUMINEA,13
CIP_medium,KS_0079,DUGESIA,4
CIP_medium,KS_0079,ENALLAGMA,16
CIP_medium,KS_0079,EPITHECA PRINCEPS,3
CIP_medium,KS_0079,ERPOBDELLIDAE,4
CIP_medium,KS_0079,FALLCEON QUILLERI,5
CIP_medium,KS_0079,FERRISSIA,1
CIP_medium,KS_0079,HELICOPSYCHE BOREALIS,46
CIP_medium,KS_0079,HETEROSTERNUTA WICKHAMI,1
CIP_medium,KS_0079,HYALELLA AZTECA,10
CIP_medium,KS_0079,HYDROPSYCHE BETTENI,17
CIP_medium,KS_0079,LIBELLULIDAE,5
CIP_medium,KS_0079,MICROVELIA,1
CIP_medium,KS_0079,MUSCULIUM,1
CIP_medium,KS_0079,NEOPLEA,1
CIP_medium,KS_0079,NEOPORUS DIMIDIATUS,1
CIP_medium,KS_0079,OLIGOCHAETA,1
CIP_medium,KS_0079,PETROPHILA,1
CIP_medium,KS_0079,PHYSELLA,9
CIP_medium,KS_0079,PLANORBELLA,4
CIP_medium,KS_0079,POLYPEDILUM,6
CIP_medium,KS_0079,PROCLADIUS,2
CIP_medium,KS_0079,RHAGOVELIA,2
CIP_medium,KS_0079,STENACRON INTERPUNCTATUM,2
CIP_medium,KS_0079,STENELMIS,3
CIP_medium,KS_0079,STENELMIS CRENATA,2
CIP_medium,KS_0079,STENELMIS SEXLINEATA,1
CIP_medium,KS_0079,STICTOCHIRONOMUS,2
CIP_medium,KS_0079,TANYTARSUS,1
CIP_medium,KS_0079,THIENEMANNIMYIA GROUP,8
CIP_medium,KS_0079,TIPULIDAE,1
CIP_medium,KS_0079,TREPOBATES,4
CIP_medium,KS_0080,ABLABESMYIA,1
CIP_medium,KS_0080,ARGIA,6
CIP_medium,KS_0080,BAETIDAE,2
CIP_medium,KS_0080,BAETIS,31
CIP_medium,KS_0080,CAENIS,12
CIP_medium,KS_0080,CHEUMATOPSYCHE,118
CIP_medium,KS_0080,CHIRONOMUS,6
CIP_medium,KS_0080,COENAGRIONIDAE,3
CIP_medium,KS_0080,CORBICULA FLUMINEA,2
CIP_medium,KS_0080,CRICOTOPUS (CRICOTOPUS) BICINCTUS GR.,1
CIP_medium,KS_0080,CRYPTOCHIRONOMUS,1
CIP_medium,KS_0080,DUGESIA,2
CIP_medium,KS_0080,ENALLAGMA,3
CIP_medium,KS_0080,ERPOBDELLIDAE,1
CIP_medium,KS_0080,FALLCEON QUILLERI,2
CIP_medium,KS_0080,FERRISSIA,2
CIP_medium,KS_0080,GERRIDAE,2
CIP_medium,KS_0080,HELICOPSYCHE,5
CIP_medium,KS_0080,HELICOPSYCHE BOREALIS,7
CIP_medium,KS_0080,HETAERINA,2
CIP_medium,KS_0080,HETAERINA AMERICANA,4
CIP_medium,KS_0080,HYALELLA AZTECA,5
CIP_medium,KS_0080,HYDROPSYCHE BETTENI,11
CIP_medium,KS_0080,HYDROPSYCHIDAE,3
CIP_medium,KS_0080,HYDROPTILIDAE,1
CIP_medium,KS_0080,MICROVELIA,3
CIP_medium,KS_0080,MUSCULIUM,1
CIP_medium,KS_0080,OLIGOCHAETA,3
CIP_medium,KS_0080,ORCONECTES,1
CIP_medium,KS_0080,PARATENDIPES,1
CIP_medium,KS_0080,PHYSELLA,21
CIP_medium,KS_0080,PLANORBELLA,2
CIP_medium,KS_0080,POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR,7
CIP_medium,KS_0080,POLYPEDILUM (URESIPEDILUM) CONVICTUM,3
CIP_medium,KS_0080,RHAGOVELIA,1
CIP_medium,KS_0080,STENELMIS,22
CIP_medium,KS_0080,STENELMIS CRENATA,8
CIP_medium,KS_0080,STENELMIS SEXLINEATA,4
CIP_medium,KS_0080,STENONEMA FEMORATUM,1
CIP_medium,KS_0080,STICTOCHIRONOMUS,3
CIP_medium,KS_0080,THIENEMANNIMYIA GROUP,16
CIP_medium,KS_0080,TIPULA,2
CIP_medium,KS_0081,ABLABESMYIA,1
CIP_medium,KS_0081,ARGIA,7
CIP_medium,KS_0081,BAETIDAE,1
CIP_medium,KS_0081,BAETIS,26
CIP_medium,KS_0081,CHEUMATOPSYCHE,124
CIP_medium,KS_0081,CHIMARRA FERIA,1
CIP_medium,KS_0081,CHIMARRA OBSCURA,1
CIP_medium,KS_0081,CHIRONOMIDAE,2
CIP_medium,KS_0081,CHIRONOMUS,7
CIP_medium,KS_0081,CORBICULA FLUMINEA,1
CIP_medium,KS_0081,CRYPTOCHIRONOMUS,2
CIP_medium,KS_0081,DICROTENDIPES NEOMODESTUS,1
CIP_medium,KS_0081,DUGESIA,6
CIP_medium,KS_0081,ENALLAGMA,4
CIP_medium,KS_0081,FALLCEON QUILLERI,1
CIP_medium,KS_0081,FERRISSIA,2
CIP_medium,KS_0081,HELICOPSYCHE,4
CIP_medium,KS_0081,HEPTAGENIIDAE,1
CIP_medium,KS_0081,HYALELLA AZTECA,21
CIP_medium,KS_0081,HYDROPSYCHE SIMULANS,7
CIP_medium,KS_0081,HYDROPSYCHIDAE,9
CIP_medium,KS_0081,MICRACANTHIA,1
CIP_medium,KS_0081,MICROTENDIPES,1
CIP_medium,KS_0081,MICROVELIA,1
CIP_medium,KS_0081,ORTHOCLADIUS,1
CIP_medium,KS_0081,PARACYMUS,1
CIP_medium,KS_0081,PETROPHILA,1
CIP_medium,KS_0081,PHAENOPSECTRA,1
CIP_medium,KS_0081,PHYSELLA,5
CIP_medium,KS_0081,POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR,20
CIP_medium,KS_0081,POLYPEDILUM (URESIPEDILUM) CONVICTUM,22
CIP_medium,KS_0081,PROCLADIUS,4
CIP_medium,KS_0081,RHEUMATOBATES,1
CIP_medium,KS_0081,SCIRTIDAE,2
CIP_medium,KS_0081,SIMULIUM,14
CIP_medium,KS_0081,STENELMIS,31
CIP_medium,KS_0081,STENELMIS CRENATA,5
CIP_medium,KS_0081,STENELMIS DECORATA,2
CIP_medium,KS_0081,STICTOCHIRONOMUS,7
CIP_medium,KS_0081,TANYTARSUS,6
CIP_medium,KS_0081,THIENEMANNIELLA,2
CIP_medium,KS_0081,THIENEMANNIMYIA GROUP,53
CIP_medium,KS_0081,TIPULA,2
CIP_medium,KS_0082,ABLABESMYIA,7
CIP_medium,KS_0082,ANAX JUNIUS,1
CIP_medium,KS_0082,ARGIA,7
CIP_medium,KS_0082,BAETIS,15
CIP_medium,KS_0082,CAENIS,4
CIP_medium,KS_0082,CARABIDAE,2
CIP_medium,KS_0082,CHEUMATOPSYCHE,62
CIP_medium,KS_0082,CHIMARRA OBSCURA,1
CIP_medium,KS_0082,CHIRONOMIDAE,1
CIP_medium,KS_0082,CHIRONOMUS,2
CIP_medium,KS_0082,COPELATUS,1
CIP_medium,KS_0082,CORBICULA FLUMINEA,4
CIP_medium,KS_0082,CRYPTOCHIRONOMUS,3
CIP_medium,KS_0082,DICROTENDIPES,2
CIP_medium,KS_0082,DICROTENDIPES NEOMODESTUS,2
CIP_medium,KS_0082,DUGESIA,4
CIP_medium,KS_0082,ENALLAGMA,10
CIP_medium,KS_0082,ERPOBDELLA,1
CIP_medium,KS_0082,FALLCEON QUILLERI,6
CIP_medium,KS_0082,HELICOPSYCHE,2
CIP_medium,KS_0082,HELICOPSYCHE BOREALIS,1
CIP_medium,KS_0082,HYALELLA AZTECA,10
CIP_medium,KS_0082,HYDROPSYCHE BETTENI,19
CIP_medium,KS_0082,HYDROPSYCHIDAE,8
CIP_medium,KS_0082,HYDROPTILA,1
CIP_medium,KS_0082,ISCHNURA,1
CIP_medium,KS_0082,LUMBRICULIDAE,2
CIP_medium,KS_0082,MICROVELIA,2
CIP_medium,KS_0082,ORCONECTES VIRILIS,1
CIP_medium,KS_0082,PHYSELLA,10
CIP_medium,KS_0082,POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR,4
CIP_medium,KS_0082,POLYPEDILUM (URESIPEDILUM) CONVICTUM,5
CIP_medium,KS_0082,PROCLADIUS,4
CIP_medium,KS_0082,RHEOTANYTARSUS,1
CIP_medium,KS_0082,SIMULIUM,141
CIP_medium,KS_0082,STENELMIS,11
CIP_medium,KS_0082,STENELMIS CRENATA,1
CIP_medium,KS_0082,STENELMIS SEXLINEATA,8
CIP_medium,KS_0082,STICTOCHIRONOMUS,31
CIP_medium,KS_0082,TANYTARSUS,3
CIP_medium,KS_0082,THIENEMANNIMYIA GROUP,32
CIP_medium,KS_0082,TREPOBATES,10
CIP_medium,KS_0142,ABLABESMYIA,3
CIP_medium,KS_0142,ARGIA,10
CIP_medium,KS_0142,BAETIS,34
CIP_medium,KS_0142,CAENIS,12
CIP_medium,KS_0142,CALOPTERYX MACULATA,1
CIP_medium,KS_0142,CAMBARINCOLA,4
CIP_medium,KS_0142,CHEUMATOPSYCHE,64
CIP_medium,KS_0142,CHIRONOMIDAE,3
CIP_medium,KS_0142,CHIRONOMUS,2
CIP_medium,KS_0142,CRICOTOPUS/ORTHOCLADIUS,1
CIP_medium,KS_0142,CRYPTOCHIRONOMUS,3
CIP_medium,KS_0142,DICROTENDIPES,4
CIP_medium,KS_0142,DUGESIA,15
CIP_medium,KS_0142,ELMIDAE,1
CIP_medium,KS_0142,ENALLAGMA,3
CIP_medium,KS_0142,EPITHECA PRINCEPS,1
CIP_medium,KS_0142,ERPOBDELLIDAE,4
CIP_medium,KS_0142,FERRISSIA,1
CIP_medium,KS_0142,GOMPHIDAE,1
CIP_medium,KS_0142,HELICOPSYCHE BOREALIS,1
CIP_medium,KS_0142,HYALELLA AZTECA,15
CIP_medium,KS_0142,HYDROPSYCHE BETTENI,6
CIP_medium,KS_0142,METROBATES,1
CIP_medium,KS_0142,OLIGOCHAETA,5
CIP_medium,KS_0142,ORCONECTES VIRILIS,2
CIP_medium,KS_0142,PARACYMUS,1
CIP_medium,KS_0142,PETROPHILA,2
CIP_medium,KS_0142,POLYPEDILUM,8
CIP_medium,KS_0142,SPHAERIUM SIMILE,1
CIP_medium,KS_0142,STENACRON INTERPUNCTATUM,6
CIP_medium,KS_0142,STENELMIS,7
CIP_medium,KS_0142,STENELMIS CRENATA,5
CIP_medium,KS_0142,STENELMIS SEXLINEATA,1
CIP_medium,KS_0142,TANYTARSUS,3
CIP_medium,KS_0142,THIENEMANNIMYIA GROUP,6
CIP_medium,KS_0142,TREPOBATES,1
CIP_medium,KS_0143,ABLABESMYIA,1
CIP_medium,KS_0143,ARGIA,15
CIP_medium,KS_0143,BAETIS,5
CIP_medium,KS_0143,CAENIS,3
CIP_medium,KS_0143,CHEUMATOPSYCHE,87
CIP_medium,KS_0143,CHIRONOMIDAE,1
CIP_medium,KS_0143,CHIRONOMUS,4
CIP_medium,KS_0143,CORBICULA FLUMINEA,1
CIP_medium,KS_0143,CRICOTOPUS,1
CIP_medium,KS_0143,DICROTENDIPES,1
CIP_medium,KS_0143,DUGESIA,3
CIP_medium,KS_0143,ENALLAGMA,9
CIP_medium,KS_0143,ERPOBDELLIDAE,11
CIP_medium,KS_0143,FALLCEON QUILLERI,1
CIP_medium,KS_0143,FERRISSIA,1
CIP_medium,KS_0143,GLOSSIPHONIIDAE,1
CIP_medium,KS_0143,HYALELLA AZTECA,45
CIP_medium,KS_0143,HYDROPTILIDAE,1
CIP_medium,KS_0143,MICROVELIA,3
CIP_medium,KS_0143,OLIGOCHAETA,13
CIP_medium,KS_0143,ORCONECTES,2
CIP_medium,KS_0143,ORCONECTES NEGLECTUS,1
CIP_medium,KS_0143,PARATENDIPES,1
CIP_medium,KS_0143,PELTODYTES EDENTULUS,1
CIP_medium,KS_0143,PELTODYTES LITORALIS,1
CIP_medium,KS_0143,PHYSELLA,11
CIP_medium,KS_0143,POLYPEDILUM,5
CIP_medium,KS_0143,PROCLADIUS,1
CIP_medium,KS_0143,STENELMIS,15
CIP_medium,KS_0143,STENELMIS CRENATA,15
CIP_medium,KS_0143,STENELMIS SEXLINEATA,14
CIP_medium,KS_0143,STENONEMA FEMORATUM,2
CIP_medium,KS_0143,STICTOCHIRONOMUS,6
CIP_medium,KS_0143,THIENEMANNIMYIA GROUP,6
CIP_medium,KS_0143,TIPULA,1
CIP_medium,KS_0144,ARGIA,3
CIP_medium,KS_0144,BAETIS,4
CIP_medium,KS_0144,BEROSUS,4
CIP_medium,KS_0144,CAENIS,32
CIP_medium,KS_0144,CHEUMATOPSYCHE,55
CIP_medium,KS_0144,CHIRONOMUS,8
CIP_medium,KS_0144,CORBICULA FLUMINEA,4
CIP_medium,KS_0144,CORIXIDAE,2
CIP_medium,KS_0144,CRYPTOCHIRONOMUS,1
CIP_medium,KS_0144,DICROTENDIPES,2
CIP_medium,KS_0144,DUGESIA,1
CIP_medium,KS_0144,ENALLAGMA,1
CIP_medium,KS_0144,ERPOBDELLIDAE,5
CIP_medium,KS_0144,GAMMARUS,1
CIP_medium,KS_0144,HAGENIUS BREVISTYLUS,1
CIP_medium,KS_0144,HELICOPSYCHE,11
CIP_medium,KS_0144,HELICOPSYCHE BOREALIS,7
CIP_medium,KS_0144,HYALELLA AZTECA,5
CIP_medium,KS_0144,HYDROPHILIDAE,1
CIP_medium,KS_0144,LACCOPHILUS MACULOSUS,1
CIP_medium,KS_0144,LIBELLULIDAE,1
CIP_medium,KS_0144,MICROCYLLOEPUS PUSILLUS,1
CIP_medium,KS_0144,OECETIS,1
CIP_medium,KS_0144,OLIGOCHAETA,8
CIP_medium,KS_0144,ORCONECTES NEGLECTUS,1
CIP_medium,KS_0144,ORCONECTES VIRILIS,2
CIP_medium,KS_0144,ORTHOCLADIUS,1
CIP_medium,KS_0144,PARACYMUS,1
CIP_medium,KS_0144,PELTODYTES LITORALIS,1
CIP_medium,KS_0144,PHYSELLA,1
CIP_medium,KS_0144,POLYPEDILUM,8
CIP_medium,KS_0144,PROCLADIUS,10
CIP_medium,KS_0144,SIMULIUM,1
CIP_medium,KS_0144,STENACRON INTERPUNCTATUM,3
CIP_medium,KS_0144,STENELMIS,21
CIP_medium,KS_0144,STENONEMA FEMORATUM,1
CIP_medium,KS_0144,STICTOCHIRONOMUS,7
CIP_medium,KS_0144,THIENEMANNIMYIA GROUP,8
CIP_medium,KS_0144,TREPOBATES,2
CIP_medium,KS_0144,TRICHOCORIXA,2
CIP_medium,KS_0144,TROPISTERNUS,1
CIP_medium,KS_0145,ABLABESMYIA,1
CIP_medium,KS_0145,ARGIA,4
CIP_medium,KS_0145,BAETIS,16
CIP_medium,KS_0145,CAENIS,39
CIP_medium,KS_0145,CHEUMATOPSYCHE,68
CIP_medium,KS_0145,CHIRONOMUS,2
CIP_medium,KS_0145,CORBICULA FLUMINEA,1
CIP_medium,KS_0145,CRYPTOCHIRONOMUS,3
CIP_medium,KS_0145,DUGESIA,2
CIP_medium,KS_0145,ENALLAGMA,1
CIP_medium,KS_0145,ERPOBDELLIDAE,5
CIP_medium,KS_0145,FERRISSIA,1
CIP_medium,KS_0145,GOMPHUS MILITARIS,2
CIP_medium,KS_0145,HELICOPSYCHE BOREALIS,5
CIP_medium,KS_0145,HYALELLA AZTECA,3
CIP_medium,KS_0145,HYDROPSYCHE BETTENI,1
CIP_medium,KS_0145,LIBELLULA LUCTUOSA,1
CIP_medium,KS_0145,MICROVELIA,6
CIP_medium,KS_0145,OLIGOCHAETA,3
CIP_medium,KS_0145,ORCONECTES,3
CIP_medium,KS_0145,PALMACORIXA,1
CIP_medium,KS_0145,PHYSELLA,6
CIP_medium,KS_0145,POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR,2
CIP_medium,KS_0145,POLYPEDILUM (URESIPEDILUM) CONVICTUM,2
CIP_medium,KS_0145,STENELMIS,14
CIP_medium,KS_0145,STENELMIS SEXLINEATA,4
CIP_medium,KS_0145,STENELMIS VITTIPENNIS,1
CIP_medium,KS_0145,STENONEMA FEMORATUM,5
CIP_medium,KS_0145,STICTOCHIRONOMUS,19
CIP_medium,KS_0145,THIENEMANNIMYIA GROUP,8
CIP_medium,KS_0146,ABLABESMYIA,2
CIP_medium,KS_0146,ARGIA,5
CIP_medium,KS_0146,BAETIDAE,2
CIP_medium,KS_0146,BAETIS,18
CIP_medium,KS_0146,CHEUMATOPSYCHE,77
CIP_medium,KS_0146,CHIRONOMIDAE,2
CIP_medium,KS_0146,CHIRONOMUS,26
CIP_medium,KS_0146,COENAGRIONIDAE,1
CIP_medium,KS_0146,CORBICULA FLUMINEA,6
CIP_medium,KS_0146,CRICOTOPUS (CRICOTOPUS) BICINCTUS GR.,1
CIP_medium,KS_0146,CRYPTOCHIRONOMUS,5
CIP_medium,KS_0146,DICROTENDIPES NEOMODESTUS,1
CIP_medium,KS_0146,DUGESIA,8
CIP_medium,KS_0146,ENALLAGMA,3
CIP_medium,KS_0146,ENOCHRUS,1
CIP_medium,KS_0146,FERRISSIA,2
CIP_medium,KS_0146,GOMPHUS MILITARIS,1
CIP_medium,KS_0146,HELICOPSYCHE,1
CIP_medium,KS_0146,HELICOPSYCHE BOREALIS,1
CIP_medium,KS_0146,HYALELLA AZTECA,20
CIP_medium,KS_0146,HYDROPSYCHE,1
CIP_medium,KS_0146,HYDROPSYCHE BETTENI,6
CIP_medium,KS_0146,HYDROPSYCHIDAE,1
CIP_medium,KS_0146,HYDROPTILA,1
CIP_medium,KS_0146,HYDROPTILIDAE,1
CIP_medium,KS_0146,LUMBRICULIDAE,5
CIP_medium,KS_0146,MUSCULIUM TRANSVERSUM,1
CIP_medium,KS_0146,NAIDIDAE,1
CIP_medium,KS_0146,ORTHOCLADIUS,2
CIP_medium,KS_0146,PHAENOPSECTRA,1
CIP_medium,KS_0146,POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR,9
CIP_medium,KS_0146,POLYPEDILUM (TRIPODURA) SCALAENUM GR.,3
CIP_medium,KS_0146,POLYPEDILUM (URESIPEDILUM) CONVICTUM,19
CIP_medium,KS_0146,PROCLADIUS,1
CIP_medium,KS_0146,SIMULIUM,9
CIP_medium,KS_0146,SPHAERIUM SIMILE,6
CIP_medium,KS_0146,STENACRON INTERPUNCTATUM,1
CIP_medium,KS_0146,STENELMIS,3
CIP_medium,KS_0146,STENELMIS CRENATA,2
CIP_medium,KS_0146,STENELMIS SEXLINEATA,1
CIP_medium,KS_0146,STENONEMA FEMORATUM,1
CIP_medium,KS_0146,STICTOCHIRONOMUS,11
CIP_medium,KS_0146,TANYTARSUS,2
CIP_medium,KS_0146,THIENEMANNIMYIA GROUP,16
CIP_medium,KS_0147,ARGIA,3
CIP_medium,KS_0147,BAETIDAE,2
CIP_medium,KS_0147,BAETIS,25
CIP_medium,KS_0147,BEZZIA/PALPOMYIA,1
CIP_medium,KS_0147,CAENIS,4
CIP_medium,KS_0147,CENTROPTILUM,1
CIP_medium,KS_0147,CHEUMATOPSYCHE,80
CIP_medium,KS_0147,CHIRONOMIDAE,1
CIP_medium,KS_0147,CHIRONOMUS,22
CIP_medium,KS_0147,COENAGRIONIDAE,2
CIP_medium,KS_0147,CORBICULA FLUMINEA,1
CIP_medium,KS_0147,CRICOTOPUS,1
CIP_medium,KS_0147,DICROTENDIPES,1
CIP_medium,KS_0147,DUGESIA,2
CIP_medium,KS_0147,ERPOBDELLA,2
CIP_medium,KS_0147,GERRIDAE,2
CIP_medium,KS_0147,HELICOPSYCHE BOREALIS,1
CIP_medium,KS_0147,HETAERINA,1
CIP_medium,KS_0147,HETAERINA AMERICANA,1
CIP_medium,KS_0147,HYALELLA AZTECA,26
CIP_medium,KS_0147,HYDROPSYCHE,1
CIP_medium,KS_0147,HYDROPSYCHE BETTENI,4
CIP_medium,KS_0147,HYDROPSYCHIDAE,2
CIP_medium,KS_0147,MICROVELIA,2
CIP_medium,KS_0147,MUSCULIUM TRANSVERSUM,7
CIP_medium,KS_0147,OLIGOCHAETA,3
CIP_medium,KS_0147,ORCONECTES VIRILIS,1
CIP_medium,KS_0147,PHYSELLA,3
CIP_medium,KS_0147,POLYPEDILUM (URESIPEDILUM) CONVICTUM,2
CIP_medium,KS_0147,PROCLADIUS,6
CIP_medium,KS_0147,SIMULIUM,5
CIP_medium,KS_0147,STENACRON INTERPUNCTATUM,1
CIP_medium,KS_0147,STENELMIS,11
CIP_medium,KS_0147,STENELMIS SEXLINEATA,3
CIP_medium,KS_0147,STICTOCHIRONOMUS,15
CIP_medium,KS_0147,TANYTARSUS,1
CIP_medium,KS_0147,THIENEMANNIMYIA GROUP,2
CIP_medium,KS_0147,TREPOBATES,18
CIP_medium,KS_0147,TRIBELOS,1
CIP_medium,KS_0147,TRICHOCORIXA,1
CIP_medium,KS_0148,ABLABESMYIA,1
CIP_medium,KS_0148,ANCYLIDAE,1
CIP_medium,KS_0148,ARGIA,4
CIP_medium,KS_0148,BAETIDAE,1
CIP_medium,KS_0148,BAETIS,12
CIP_medium,KS_0148,CAENIS,7
CIP_medium,KS_0148,CHEUMATOPSYCHE,56
CIP_medium,KS_0148,CHIMARRA OBSCURA,8
CIP_medium,KS_0148,CHIRONOMIDAE,1
CIP_medium,KS_0148,CHIRONOMUS,15
CIP_medium,KS_0148,COENAGRIONIDAE,2
CIP_medium,KS_0148,CORBICULA FLUMINEA,31
CIP_medium,KS_0148,CORIXIDAE,1
CIP_medium,KS_0148,CRYPTOCHIRONOMUS,8
CIP_medium,KS_0148,DICROTENDIPES,1
CIP_medium,KS_0148,DUGESIA,21
CIP_medium,KS_0148,ERPOBDELLA,11
CIP_medium,KS_0148,FALLCEON QUILLERI,2
CIP_medium,KS_0148,GAMMARIDAE,2
CIP_medium,KS_0148,HELICOPSYCHE BOREALIS,1
CIP_medium,KS_0148,HETAERINA,7
CIP_medium,KS_0148,HETAERINA AMERICANA,1
CIP_medium,KS_0148,HYALELLA AZTECA,16
CIP_medium,KS_0148,HYDROPSYCHE,1
CIP_medium,KS_0148,HYDROPSYCHE BETTENI,11
CIP_medium,KS_0148,HYDROPSYCHIDAE,3
CIP_medium,KS_0148,HYDROPTILIDAE,1
CIP_medium,KS_0148,ISCHNURA,2
CIP_medium,KS_0148,LYMNAEIDAE,1
CIP_medium,KS_0148,MICROVELIA,1
CIP_medium,KS_0148,OLIGOCHAETA,5
CIP_medium,KS_0148,ORCONECTES,1
CIP_medium,KS_0148,ORCONECTES VIRILIS,2
CIP_medium,KS_0148,PELTODYTES SEXMACULATUS,1
CIP_medium,KS_0148,PETROPHILA,5
CIP_medium,KS_0148,PHYSELLA,9
CIP_medium,KS_0148,PISIDIUM,1
CIP_medium,KS_0148,POLYPEDILUM (TRIPODURA),3
CIP_medium,KS_0148,POLYPEDILUM (TRIPODURA) HALTERALE GR.,2
CIP_medium,KS_0148,POLYPEDILUM (URESIPEDILUM) CONVICTUM,30
CIP_medium,KS_0148,RHEOTANYTARSUS,3
CIP_medium,KS_0148,STENELMIS,32
CIP_medium,KS_0148,STENELMIS CRENATA,13
CIP_medium,KS_0148,STENELMIS SEXLINEATA,21
CIP_medium,KS_0148,STICTOCHIRONOMUS,16
CIP_medium,KS_0148,TANYTARSUS,4
CIP_medium,KS_0148,THIENEMANNIMYIA GROUP,2
CIP_medium,KS_0148,TREPOBATES,3
CIP_medium,KS_0148,TRICHOCORIXA,1
CIP_medium,KS_0149,ARGIA,2
CIP_medium,KS_0149,BAETIS,3
CIP_medium,KS_0149,CAENIS,9
CIP_medium,KS_0149,CHEUMATOPSYCHE,76
CIP_medium,KS_0149,CHIMARRA OBSCURA,9
CIP_medium,KS_0149,CHIRONOMUS,4
CIP_medium,KS_0149,CORBICULA FLUMINEA,19
CIP_medium,KS_0149,CRYPTOCHIRONOMUS,1
CIP_medium,KS_0149,DUGESIA,1
CIP_medium,KS_0149,ERPOBDELLA,7
CIP_medium,KS_0149,FERRISSIA,12
CIP_medium,KS_0149,GLYPTOTENDIPES,1
CIP_medium,KS_0149,HELICOPSYCHE,20
CIP_medium,KS_0149,HELICOPSYCHE BOREALIS,7
CIP_medium,KS_0149,HELICOPSYCHE PIORA,2
CIP_medium,KS_0149,HETAERINA AMERICANA,1
CIP_medium,KS_0149,HYDROPSYCHE BETTENI,32
CIP_medium,KS_0149,HYDROPSYCHIDAE,5
CIP_medium,KS_0149,LYMNAEIDAE,1
CIP_medium,KS_0149,MICROVELIA,1
CIP_medium,KS_0149,NEOPORUS DIMIDIATUS,1
CIP_medium,KS_0149,ORCONECTES LUTEUS,7
CIP_medium,KS_0149,PALMACORIXA,1
CIP_medium,KS_0149,PARACYMUS,1
CIP_medium,KS_0149,PELTODYTES LITORALIS,3
CIP_medium,KS_0149,PETROPHILA,2
CIP_medium,KS_0149,PHYSELLA,29
CIP_medium,KS_0149,PLACOBDELLA,3
CIP_medium,KS_0149,POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR,6
CIP_medium,KS_0149,POLYPEDILUM (URESIPEDILUM) CONVICTUM,8
CIP_medium,KS_0149,PROCLADIUS,2
CIP_medium,KS_0149,RHAGOVELIA,3
CIP_medium,KS_0149,SCIRTIDAE,1
CIP_medium,KS_0149,STENACRON INTERPUNCTATUM,4
CIP_medium,KS_0149,STENELMIS,21
CIP_medium,KS_0149,STENELMIS CRENATA,1
CIP_medium,KS_0149,STENELMIS DECORATA,1
CIP_medium,KS_0149,STENELMIS SEXLINEATA,6
CIP_medium,KS_0149,STENONEMA FEMORATUM,3
CIP_medium,KS_0149,THIENEMANNIMYIA GROUP,5
CIP_medium,KS_0150,BAETIS,15
CIP_medium,KS_0150,CAENIS,3
CIP_medium,KS_0150,CHEUMATOPSYCHE,110
CIP_medium,KS_0150,CHIMARRA OBSCURA,45
CIP_medium,KS_0150,CHIRONOMIDAE,2
CIP_medium,KS_0150,CORBICULA FLUMINEA,9
CIP_medium,KS_0150,DUGESIA,10
CIP_medium,KS_0150,FERRISSIA,1
CIP_medium,KS_0150,HELICOPSYCHE,3
CIP_medium,KS_0150,HELICOPSYCHE BOREALIS,4
CIP_medium,KS_0150,HELICOPSYCHE PIORA,4
CIP_medium,KS_0150,HYDROPSYCHE BETTENI,16
CIP_medium,KS_0150,HYDROPSYCHIDAE,9
CIP_medium,KS_0150,METROBATES,1
CIP_medium,KS_0150,PARATENDIPES,1
CIP_medium,KS_0150,PETROPHILA,1
CIP_medium,KS_0150,PHYSELLA,10
CIP_medium,KS_0150,POLYPEDILUM (TRIPODURA) HALTERALE GR.,1
CIP_medium,KS_0150,POLYPEDILUM (URESIPEDILUM) CONVICTUM,12
CIP_medium,KS_0150,RHEOTANYTARSUS,1
CIP_medium,KS_0150,SIMULIUM,2
CIP_medium,KS_0150,STENACRON INTERPUNCTATUM,1
CIP_medium,KS_0150,STENELMIS,13
CIP_medium,KS_0150,STENELMIS SEXLINEATA,2
CIP_medium,KS_0150,STENONEMA FEMORATUM,8
CIP_medium,KS_0150,STICTOCHIRONOMUS,1
CIP_medium,KS_0150,THIENEMANNIMYIA GROUP,4
CIP_medium,KS_0271,ACERPENNA PYGMAEA,18
CIP_medium,KS_0271,AESHNIDAE,1
CIP_medium,KS_0271,ARGIA,1
CIP_medium,KS_0271,BAETIS,21
CIP_medium,KS_0271,CAENIS,2
