SAMPLEID,LATITUDE,LONGITUDE,COLLDATE
KS_Samp_6445,37.28844,-95.7921,6/10/2009
KS_Samp_6446,39.74069595,-95.78935242,7/8/1998
KS_Samp_6447,39.95095,-95.76898,6/29/2011
KS_Samp_6448,38.59444427,-95.76499939,7/18/1996
KS_Samp_6449,37.73129,-95.75433,6/20/2011
KS_Samp_6450,39.45417023,-95.7536087,8/1/2000
KS_Samp_6451,39.45410156,-95.75360107,9/22/1994
KS_Samp_6452,39.68598175,-95.75232697,7/30/1996
KS_Samp_6453,37.27728,-95.75096,6/24/2009
KS_Samp_6454,37.29921,-95.74414,8/4/2010
KS_Samp_6455,37.29927,-95.74406,6/16/2011
KS_Samp_6456,38.79555,-95.73986,8/15/2007
KS_Samp_6457,39.01807785,-95.73913574,8/11/1998
KS_Samp_6458,37.81169128,-95.7359314,6/3/1996
KS_Samp_6459,37.0681,-95.73486,6/23/2009
KS_Samp_6460,37.06809,-95.73472,8/11/2010
KS_Samp_6461,37.06813,-95.73464,7/8/2011
KS_Samp_6462,38.17739105,-95.72891998,8/12/1997
KS_Samp_6463,38.09281158,-95.72750092,7/31/1995
KS_Samp_6464,37.59163,-95.71455,6/23/2011
KS_Samp_6465,37.5916,-95.71454,6/28/2010
KS_Samp_6466,37.59164,-95.71449,6/15/2009
KS_Samp_6467,38.05585098,-95.70452881,8/1/1995
KS_Samp_6469,39.13619614,-95.70310974,6/15/1998
KS_Samp_6470,39.76763535,-95.70084381,8/19/1996
KS_Samp_6471,39.76755905,-95.700737,6/11/1997
KS_Samp_6472,39.76757813,-95.70072937,7/14/1998
KS_Samp_6473,37.2247,-95.69307,8/1/2011
KS_Samp_6474,38.88367,-95.69295,8/2/2010
KS_Samp_6475,37.35032,-95.68661,6/14/2011
KS_Samp_6476,37.32538,-95.68497,6/15/2011
KS_Samp_6477,39.54727173,-95.68435669,8/14/1997
KS_Samp_6478,39.5466423,-95.68417358,6/27/1996
KS_Samp_6479,39.54611206,-95.6838913,8/5/1998
KS_Samp_6480,38.06964111,-95.68219757,7/16/1996
KS_Samp_6481,38.47138977,-95.67666626,8/22/2001
KS_Samp_6482,37.37077,-95.66829,6/13/2011
KS_Samp_6483,37.22622,-95.66264,6/25/2009
KS_Samp_6484,37.66494,-95.65903,6/30/2010
KS_Samp_6485,39.86595,-95.6585,6/8/2006
KS_Samp_6486,37.9352417,-95.64292908,7/23/1997
KS_Samp_6487,38.1987114,-95.63764191,5/23/1996
KS_Samp_6488,38.60861206,-95.63694763,7/5/2000
KS_Samp_6489,38.19886017,-95.63641357,6/2/1997
KS_Samp_6490,37.09193,-95.63183,8/3/2011
KS_Samp_6491,37.18037,-95.6292,8/2/2011
KS_Samp_6492,37.18035889,-95.62918854,8/12/1996
KS_Samp_6493,39.91227,-95.62828,6/7/2006
KS_Samp_6494,37.20392,-95.61569,6/9/2009
KS_Samp_6495,38.12569046,-95.60471344,6/27/1996
KS_Samp_6496,38.11917114,-95.60417175,8/8/2000
KS_Samp_6497,38.11909866,-95.60410309,8/4/1994
KS_Samp_6498,37.41433,-95.59903,6/29/2010
KS_Samp_6499,38.89144,-95.59292,8/3/2010
KS_Samp_6500,39.90012,-95.5917,6/13/2007
KS_Samp_6502,37.26844444,-95.59108333,10/1/2004
KS_Samp_6503,37.00415,-95.59097,8/8/2011
KS_Samp_6505,38.43642,-95.5887,7/3/2007
KS_Samp_6507,38.4367,-95.58822,7/29/2008
KS_Samp_6508,37.14677,-95.58804,7/16/2009
KS_Samp_6510,37.28369444,-95.58580556,9/27/2004
KS_Samp_6512,39.9095993,-95.5843811,6/24/1996
KS_Samp_6513,39.83086,-95.58401,6/14/2007
KS_Samp_6514,37.49341202,-95.57626343,8/1/1996
KS_Samp_6515,39.93072,-95.5694,6/6/2006
KS_Samp_6516,39.91387,-95.56866,6/27/2007
KS_Samp_6517,39.92992,-95.56866,7/8/2008
KS_Samp_6518,39.92887,-95.56847,6/26/2007
KS_Samp_6519,39.90599,-95.56608,6/28/2007
KS_Samp_6520,39.90591,-95.56599,6/25/2008
KS_Samp_6521,38.01507187,-95.56417084,7/18/1996
KS_Samp_6522,39.97388889,-95.55333333,7/30/2003
KS_Samp_6523,39.97396,-95.55317,6/25/2007
KS_Samp_6524,39.66749954,-95.54777527,7/29/1996
KS_Samp_6525,39.66646576,-95.54763031,5/29/1997
KS_Samp_6526,39.66638184,-95.54759216,6/23/1998
KS_Samp_6527,38.63964,-95.54755,8/13/2007
KS_Samp_6528,38.63973,-95.54752,6/19/2006
KS_Samp_6529,38.63977,-95.54736,7/28/2008
KS_Samp_6530,39.39083099,-95.54499817,7/13/1995
KS_Samp_6531,39.39110947,-95.54499817,7/1/2001
KS_Samp_6532,38.528597,-95.53868526,6/22/2006
KS_Samp_6533,38.31492,-95.53816,6/21/2006
KS_Samp_6534,39.05778122,-95.53639221,8/3/2000
KS_Samp_6535,39.05830002,-95.53610229,7/28/1994
KS_Samp_6536,39.58124542,-95.53586578,6/1/1998
KS_Samp_6537,39.58166504,-95.53472137,7/21/1997
KS_Samp_6538,39.58618546,-95.53070831,7/1/1996
KS_Samp_6539,39.64765167,-95.52941895,6/19/1996
KS_Samp_6540,39.64665222,-95.52697754,7/10/1996
KS_Samp_6541,39.64677048,-95.52692413,6/23/1997
KS_Samp_6542,39.64675522,-95.52688599,7/13/1998
KS_Samp_6543,39.79271,-95.52641,7/9/2007
KS_Samp_6544,39.6586113,-95.51999664,6/10/1998
KS_Samp_6545,39.65906906,-95.51978302,7/2/1996
KS_Samp_6546,39.65927124,-95.51974487,6/17/1997
KS_Samp_6547,39.35277939,-95.50666809,8/15/1996
KS_Samp_6549,39.62580872,-95.50072479,6/5/1996
KS_Samp_6550,39.62582016,-95.50055695,6/2/1998
KS_Samp_6551,39.62578583,-95.50047302,7/16/1997
KS_Samp_6552,37.69670868,-95.49182129,5/29/1996
KS_Samp_6553,38.11137009,-95.49172974,6/6/1995
KS_Samp_6554,39.65805054,-95.4885788,6/24/1997
KS_Samp_6555,39.6584053,-95.48833466,7/11/1996
KS_Samp_6556,39.65859604,-95.48814392,6/16/1998
KS_Samp_6557,39.77325,-95.48664,7/16/2007
KS_Samp_6558,38.88388889,-95.48388889,7/10/2002
KS_Samp_6559,38.22078,-95.48103,7/26/2007
KS_Samp_6560,39.98555556,-95.47583333,7/31/2003
KS_Samp_6561,37.26688,-95.46993,7/14/2009
KS_Samp_6562,37.79825974,-95.46687317,7/7/1997
KS_Samp_6563,37.79817963,-95.46661377,7/2/1996
KS_Samp_6564,37.02586,-95.46236,8/9/2010
KS_Samp_6565,38.9646492,-95.45791626,6/17/1998
KS_Samp_6566,38.96469116,-95.45760345,5/28/1997
KS_Samp_6567,37.16626,-95.45692,7/13/2009
KS_Samp_6568,38.8465538,-95.45197296,8/14/1996
KS_Samp_6569,37.62166977,-95.44944,7/10/1997
KS_Samp_6570,38.96972222,-95.44888889,7/9/2002
KS_Samp_6571,39.3761673,-95.44745636,7/3/1996
KS_Samp_6572,38.04150009,-95.44597626,6/7/1995
KS_Samp_6573,37.27126,-95.44505,7/15/2009
KS_Samp_6574,38.84888889,-95.44416667,7/8/2002
KS_Samp_6575,39.89854,-95.43494,6/25/2008
KS_Samp_6576,39.79613,-95.41958,6/26/2008
KS_Samp_6577,38.27408,-95.39459,7/13/2006
KS_Samp_6578,39.1947937,-95.38774872,8/10/1998
KS_Samp_6580,37.8960495,-95.37297821,5/28/1997
KS_Samp_6581,39.2804985,-95.36799622,7/27/1994
KS_Samp_6582,39.46494293,-95.3666687,7/10/1997
KS_Samp_6583,38.18287,-95.36347,6/29/2005
KS_Samp_6584,38.35583115,-95.35861206,7/18/1995
KS_Samp_6585,37.94594955,-95.35726929,7/1/1996
KS_Samp_6587,37.94702911,-95.35413361,7/2/1997
KS_Samp_6588,38.61638,-95.33701,7/31/2008
KS_Samp_6589,38.61634,-95.33669,8/14/2007
KS_Samp_6590,39.97639,-95.33606,6/30/2011
KS_Samp_6591,37.60113907,-95.32814789,8/7/1995
KS_Samp_6592,39.77857,-95.32735,6/23/2008
KS_Samp_6593,38.34243,-95.32464,6/28/2005
KS_Samp_6594,39.97897,-95.32464,6/22/2009
KS_Samp_6595,39.78178,-95.32309,7/7/2008
KS_Samp_6596,38.92808,-95.32094,8/2/2011
KS_Samp_6597,39.8555603,-95.31582642,7/31/2000
KS_Samp_6599,39.91336,-95.31098,7/9/2008
KS_Samp_6600,39.91339,-95.31065,7/12/2007
KS_Samp_6601,39.91348,-95.31028,6/5/2006
KS_Samp_6603,39.35839844,-95.29576874,8/26/1998
KS_Samp_6604,39.06133,-95.29192,8/3/2011
KS_Samp_6605,39.9352,-95.29028,7/10/2008
KS_Samp_6606,39.93534,-95.29008,7/11/2007
KS_Samp_6607,39.08583069,-95.29000092,7/27/2001
KS_Samp_6608,38.29697,-95.28973,6/30/2005
KS_Samp_6609,39.0098,-95.28937,8/4/2011
KS_Samp_6610,38.62038,-95.28443,7/27/2006
KS_Samp_6611,38.08129883,-95.28096771,6/21/1996
KS_Samp_6612,38.08137131,-95.28096771,6/23/1997
KS_Samp_6613,38.08129883,-95.28089905,6/21/1995
KS_Samp_6614,39.01910019,-95.28079987,7/19/1994
KS_Samp_6615,39.93967,-95.27753,7/9/2008
KS_Samp_6616,39.93988,-95.27738,7/10/2007
KS_Samp_6617,37.61320877,-95.27661133,7/24/1995
KS_Samp_6618,39.94056702,-95.27659607,6/25/1996
KS_Samp_6619,39.61794,-95.27302,7/14/2008
KS_Samp_6620,37.10174942,-95.27301025,6/4/1996
KS_Samp_6621,37.28733063,-95.26157379,8/13/1997
KS_Samp_6622,39.63167572,-95.2532196,6/27/1996
KS_Samp_6623,38.48655,-95.25062,7/25/2007
KS_Samp_6624,38.91218948,-95.23603821,8/27/1998
KS_Samp_6625,38.34444046,-95.23361206,7/24/1995
KS_Samp_6626,38.34500122,-95.23361206,8/9/2001
KS_Samp_6627,38.97291021,-95.22935244,11/25/2008
KS_Samp_6629,39.6791687,-95.21977234,7/24/2001
KS_Samp_6630,39.67914963,-95.21943665,7/12/1995
KS_Samp_6631,37.20484161,-95.21307373,7/8/1996
KS_Samp_6632,37.20484924,-95.21305847,7/8/1997
KS_Samp_6633,37.56000137,-95.20999908,7/28/1997
KS_Samp_6634,37.42250061,-95.1966629,8/24/1995
KS_Samp_6635,37.69388962,-95.19416809,7/10/2001
KS_Samp_6636,37.69332886,-95.19416046,8/17/1995
KS_Samp_6637,39.76405,-95.18227,8/1/2006
KS_Samp_6638,37.81999969,-95.18000031,6/20/1995
KS_Samp_6639,39.58974,-95.17528,8/3/2006
KS_Samp_6640,38.98717,-95.17315,8/1/2011
KS_Samp_6641,37.04616165,-95.17301178,6/10/1997
KS_Samp_6642,37.0460701,-95.17298889,6/11/1996
KS_Samp_6643,39.64983,-95.17043,8/2/2006
KS_Samp_6644,37.04730988,-95.16886902,6/14/1995
KS_Samp_6645,39.27755356,-95.15979767,8/12/1996
KS_Samp_6646,38.34069,-95.15749,7/11/2006
KS_Samp_6647,38.34085,-95.15747,7/23/2007
KS_Samp_6648,38.34078,-95.15738,7/21/2008
KS_Samp_6651,37.50793076,-95.14813995,7/17/1997
KS_Samp_6652,38.02745,-95.14326,7/10/2006
KS_Samp_6653,38.02776,-95.14281,7/24/2007
KS_Samp_6654,38.02892,-95.14267,8/11/2008
KS_Samp_6655,37.54410934,-95.14215088,7/25/1995
KS_Samp_6656,37.47584152,-95.14057159,8/14/1997
KS_Samp_6657,37.09415054,-95.13807678,7/28/1995
KS_Samp_6658,37.61619949,-95.13379669,5/29/1997
KS_Samp_6659,37.61626816,-95.1337204,5/28/1996
KS_Samp_6660,38.37405,-95.13205,7/26/2006
KS_Samp_6661,38.35867,-95.13114,7/25/2006
KS_Samp_6662,39.55914,-95.12783,6/27/2006
KS_Samp_6663,39.64291,-95.11465,7/17/2007
KS_Samp_6664,39.48251,-95.11314,7/17/2008
KS_Samp_6665,38.91023636,-95.11096191,6/20/1996
KS_Samp_6666,38.91028595,-95.11083984,7/9/1998
KS_Samp_6667,38.90972137,-95.11055756,7/17/1997
KS_Samp_6668,39.85543,-95.10268,6/24/2009
KS_Samp_6669,39.84917068,-95.10083008,7/23/2001
KS_Samp_6670,39.49543,-95.08343,6/26/2006
KS_Samp_6671,37.03504181,-95.07367706,8/6/1996
KS_Samp_6672,37.56045914,-95.07350159,7/26/1995
KS_Samp_6673,37.17837906,-95.06456757,6/11/1997
KS_Samp_6674,38.45464,-95.06126,8/7/2006
KS_Samp_6675,38.45464,-95.06107,8/5/2008
KS_Samp_6676,38.45455,-95.06096,8/7/2007
KS_Samp_6677,39.69345474,-95.05220032,6/26/1996
KS_Samp_6678,37.19944444,-95.04972222,7/30/2002
KS_Samp_6679,39.16432953,-95.04501343,8/6/1997
KS_Samp_6680,37.86095,-95.04498,6/16/2008
KS_Samp_6681,37.23861111,-95.04416667,7/30/2002
KS_Samp_6682,39.8611,-95.04399,6/25/2009
KS_Samp_6683,38.04509,-95.03281,7/30/2007
KS_Samp_6684,38.04495,-95.03257,7/22/2008
KS_Samp_6685,38.52496,-95.03173,8/4/2008
KS_Samp_6686,38.89984131,-95.03004456,7/19/1996
KS_Samp_6687,38.89971924,-95.02999878,8/6/2001
KS_Samp_6688,39.86151,-95.02643,6/28/2011
KS_Samp_6689,37.86741667,-95.01975,6/4/2004
KS_Samp_6690,37.04203,-95.01868,8/28/2013
KS_Samp_6691,39.1291008,-95.01689911,7/26/1994
KS_Samp_6692,37.14419174,-95.01438141,8/5/1996
KS_Samp_6693,37.85514,-95.01387,6/17/2008
KS_Samp_6694,39.11472321,-95.01222229,7/19/2000
KS_Samp_6695,39.33247,-95.00986,7/15/2008
KS_Samp_6696,37.01459122,-95.00840759,6/6/1996
KS_Samp_6697,37.83463,-94.99542,6/18/2007
KS_Samp_6698,37.83463,-94.99535,6/18/2008
KS_Samp_6699,39.17114258,-94.99179077,8/13/1996
KS_Samp_6700,38.92058333,-94.99075,9/15/2004
KS_Samp_6701,38.76718,-94.98846,7/19/2006
KS_Samp_6702,38.7807,-94.9838,7/20/2006
KS_Samp_6704,38.94258881,-94.97935486,7/24/1996
KS_Samp_6705,37.90703,-94.9747411,8/12/2008
KS_Samp_6706,38.13499832,-94.97277832,7/24/2000
KS_Samp_6707,37.84059,-94.97265,6/19/2007
KS_Samp_6708,37.84061,-94.97262,6/19/2008
KS_Samp_6709,38.13499832,-94.97219849,7/21/1994
KS_Samp_6710,38.95926667,-94.97126667,9/14/2004
KS_Samp_6711,39.38626,-94.96957,7/18/2007
KS_Samp_6713,38.38394,-94.964,6/14/2006
KS_Samp_6715,37.77105,-94.96194,6/20/2007
KS_Samp_6716,39.38513,-94.95947,6/28/2006
KS_Samp_6717,39.38527,-94.9594,7/19/2007
KS_Samp_6719,39.38521,-94.95937,7/16/2008
KS_Samp_6720,37.91539,-94.95864,8/12/2008
KS_Samp_6723,38.5032,-94.9516,8/9/2007
KS_Samp_6724,38.50298,-94.95154,8/8/2006
KS_Samp_6725,38.50341,-94.95139,8/6/2008
KS_Samp_6726,39.84745,-94.95008,7/31/2006
KS_Samp_6727,37.38748932,-94.94580078,8/1/1996
KS_Samp_6728,37.38539124,-94.94560242,7/27/1995
KS_Samp_6729,37.38801956,-94.94551086,8/4/1997
KS_Samp_6732,39.25306,-94.93845,6/29/2006
KS_Samp_6733,38.4713,-94.93083,5/29/2008
KS_Samp_6734,37.01662827,-94.9302063,7/5/1995
KS_Samp_6735,39.27999878,-94.92944336,7/24/1997
KS_Samp_6738,37.35744095,-94.92273712,7/24/1997
KS_Samp_6739,38.13937,-94.91301,7/23/2008
KS_Samp_6740,37.48165894,-94.91298676,6/10/1996
KS_Samp_6741,38.88069153,-94.89962769,7/22/1996
KS_Samp_6743,38.63694382,-94.89055634,7/6/2000
KS_Samp_6744,38.77827,-94.88694,5/30/2008
KS_Samp_6745,38.88686111,-94.88433333,9/16/2004
KS_Samp_6746,38.98692,-94.88113,9/13/2005
KS_Samp_6747,38.98423,-94.87765,9/14/2005
KS_Samp_6748,38.61903,-94.87347,7/18/2006
KS_Samp_6749,37.82481766,-94.86739349,7/31/1996
KS_Samp_6750,38.97065,-94.86719,9/12/2005
KS_Samp_6751,38.97234,-94.86392,9/12/2005
KS_Samp_6754,37.03185,-94.853,8/7/2008
KS_Samp_6755,37.00045,-94.85284,8/5/2008
KS_Samp_6756,38.50455475,-94.84916687,7/21/1997
KS_Samp_6758,38.90119444,-94.84652778,9/17/2004
KS_Samp_6759,38.95036,-94.84561,9/14/2005
KS_Samp_6760,37.90588889,-94.84552778,7/12/2004
KS_Samp_6761,38.95083333,-94.84527778,8/6/2003
KS_Samp_6763,38.96305556,-94.84277778,8/5/2003
KS_Samp_6764,39.19458389,-94.84197998,7/23/1997
KS_Samp_6766,38.96666667,-94.83583333,8/4/2003
KS_Samp_6767,38.96738889,-94.83511111,8/12/2004
KS_Samp_6768,38.26491,-94.83508,6/13/2006
KS_Samp_6769,38.96361111,-94.8325,8/5/2003
KS_Samp_6770,38.96805556,-94.83111111,8/6/2003
KS_Samp_6771,37.77750015,-94.82694244,8/16/1995
KS_Samp_6772,37.77750015,-94.82666779,7/9/2001
KS_Samp_6774,38.84533,-94.82581,8/4/2010
KS_Samp_6775,38.9438,-94.825,8/7/2003
KS_Samp_6776,38.97361111,-94.82055556,8/5/2003
KS_Samp_6777,39.0371,-94.81348,7/12/2011
KS_Samp_6778,39.03711,-94.81317,6/30/2009
KS_Samp_6779,37.64722222,-94.81166667,8/12/2003
KS_Samp_6780,39.00709534,-94.81106567,7/10/1996
KS_Samp_6781,37.64916667,-94.79666667,8/11/2003
KS_Samp_6782,38.05867,-94.78965,7/24/2008
KS_Samp_6784,38.25098,-94.78488,6/12/2006
KS_Samp_6785,38.01388931,-94.78333282,9/5/2001
KS_Samp_6786,39.05139494,-94.77715443,11/24/2008
KS_Samp_6787,39.04809,-94.77619,7/14/2011
KS_Samp_6788,38.59687,-94.77191,6/15/2006
KS_Samp_6789,38.59628,-94.77033,8/7/2008
KS_Samp_6790,38.59664,-94.7702,8/2/2007
KS_Samp_6791,39.0639,-94.76905,6/29/2009
KS_Samp_6792,38.79559326,-94.76451874,7/31/1996
KS_Samp_6793,38.02337265,-94.76177979,7/29/1996
KS_Samp_6794,37.87696,-94.76112,7/7/2006
KS_Samp_6795,37.41130066,-94.76110077,6/24/1996
KS_Samp_6796,37.41127014,-94.76104736,6/24/1997
KS_Samp_6797,38.51672,-94.76093,5/28/2008
KS_Samp_6799,37.4125,-94.76083333,8/1/2002
KS_Samp_6800,37.41115952,-94.75950623,6/22/1995
KS_Samp_6801,38.64754,-94.75465,7/17/2006
KS_Samp_6802,37.08119965,-94.74997711,6/26/1996
KS_Samp_6803,39.08016,-94.74531,7/2/2009
KS_Samp_6804,38.7931366,-94.74487305,7/18/1996
KS_Samp_6805,37.08345,-94.74211,6/22/2011
KS_Samp_6806,37.04117966,-94.74086761,6/25/1997
KS_Samp_6807,38.79149628,-94.7382431,6/4/1996
KS_Samp_6808,37.65665817,-94.73805237,7/28/1997
KS_Samp_6809,37.85540771,-94.73420715,7/30/1996
KS_Samp_6810,38.13694444,-94.72777778,7/16/2002
KS_Samp_6813,37.19070816,-94.7202301,6/5/1996
KS_Samp_6815,38.5007,-94.71534,8/9/2006
KS_Samp_6816,37.84769,-94.71376,6/21/2007
KS_Samp_6818,38.87881851,-94.71252441,7/1/1996
KS_Samp_6822,39.10418,-94.70725,7/1/2009
KS_Samp_6825,38.98583333,-94.70694444,7/7/2003
KS_Samp_6826,38.7814827,-94.70681,6/20/1996
KS_Samp_6827,38.87601471,-94.70602417,7/11/1996
KS_Samp_6828,38.50275,-94.70549,8/10/2006
KS_Samp_6830,38.8756218,-94.70211792,6/11/1996
KS_Samp_6831,38.20382,-94.6996,8/1/2007
KS_Samp_6836,38.87666702,-94.69694519,6/14/1996
KS_Samp_6837,39.02444444,-94.69555556,7/7/2003
KS_Samp_6838,38.21277778,-94.695,7/15/2002
KS_Samp_6839,38.79610443,-94.69387054,7/17/1996
KS_Samp_6841,38.79776382,-94.68997192,7/23/1996
KS_Samp_6842,38.87883759,-94.68919373,6/7/1996
KS_Samp_6843,38.87795639,-94.68773651,7/3/1996
KS_Samp_6846,38.79861069,-94.68722534,8/6/1998
KS_Samp_6847,39.03388889,-94.68694444,7/8/2003
KS_Samp_6848,38.79888916,-94.68694305,7/28/1997
KS_Samp_6849,38.80097961,-94.68530273,6/27/1996
KS_Samp_6850,38.93861008,-94.6847229,8/7/2000
KS_Samp_6851,38.93830109,-94.68440247,7/18/1994
KS_Samp_6853,38.79611206,-94.68248749,6/21/1996
KS_Samp_6854,38.15288,-94.68056,7/31/2007
KS_Samp_6855,37.32152,-94.6805,8/27/2013
KS_Samp_6856,38.80793762,-94.67921448,7/8/1996
KS_Samp_6857,38.66666031,-94.67027283,6/18/2001
KS_Samp_6861,37.39635086,-94.66837311,6/15/1995
KS_Samp_6862,38.8885231,-94.66794586,6/18/1996
KS_Samp_6863,39.04083333,-94.66777778,7/9/2003
KS_Samp_6864,38.94215,-94.66527,5/30/2007
KS_Samp_6866,38.00196,-94.66232,7/6/2006
KS_Samp_6867,38.94244003,-94.66230774,7/15/1996
KS_Samp_6868,38.89289093,-94.66175842,6/19/1996
KS_Samp_6874,38.47249985,-94.65416718,8/7/2001
KS_Samp_6883,39.05388889,-94.64027778,7/10/2003
KS_Samp_6884,37.33792114,-94.63941956,6/1/1995
KS_Samp_6885,38.47249985,-94.63749695,7/25/1995
KS_Samp_6889,38.93622,-94.63368,5/31/2007
KS_Samp_6890,38.19277778,-94.63277778,7/29/2002
KS_Samp_6893,38.9113884,-94.63249969,6/28/1996
KS_Samp_6894,38.91572189,-94.63199615,7/12/1996
KS_Samp_6898,38.92079163,-94.62539673,6/3/1996
KS_Samp_6899,38.8384,-94.62512,6/14/2011
KS_Samp_6900,38.9263649,-94.62306213,8/15/1997
KS_Samp_6901,38.92695236,-94.62300873,5/29/1996
KS_Samp_6909,38.21888889,-94.61444444,7/29/2003
KS_Samp_6910,38.21849,-94.6143,8/8/2007
KS_Samp_6911,38.9337,-94.61372,6/15/2011
KS_Samp_6912,38.85797,-94.61359,6/16/2011
KS_Samp_6913,38.84352875,-94.61215973,7/22/1997
KS_Samp_6914,39.02678,-94.6118,6/13/2011
KS_Samp_6915,38.858906,-94.610966,7/3/2019
KS_Samp_6916,38.84525,-94.61071,8/5/2010
KS_Samp_6917,38.96769,-94.60998,7/11/2011
KS_Samp_6918,38.859208,-94.609266,7/2/2019
KSR9-0901_2013_2,39.87204,-95.02724,7/30/2013
KSR9-0902_2013_1,37.8236,-97.46279,5/21/2013
KSR9-0903_2013_1,38.12609,-98.07809,7/8/2013
KSR9-0904_2013_2,39.42728,-98.53949,7/1/2013
KSR9-0905_2013_1,39.72624,-94.91122,7/15/2013
KSR9-0906_2013_1,37.39754,-95.67977,6/11/2013
KSR9-0907_2013_1,38.76631,-100.2741,9/10/2013
KSR9-0910_2013_1,39.49523,-97.2319,5/6/2013
KSR9-0911_2013_1,39.06027,-94.84195,7/19/2013
KSR9-0912_2013_1,37.33922,-97.25535,7/22/2013
KSRF-0006_2013_1,39.56784284,-96.21844372,7/23/2013
KSRF-0007_2014_1,39.08610718,-95.29008808,6/26/2014
KSRS-1255_2013_1,37.2097,-95.54539,9/16/2013
KSRS-1258_2013_1,39.42137,-98.04703,8/5/2013
KSRS-1260_2014_1,37.03778,-95.08089,5/20/2014
KSRS-1261_2013_1,39.35249,-99.83154,6/5/2013
KSRS-1268_2013_1,39.73549,-95.82575,7/17/2013
KSRS-1277_2013_1,39.04576,-99.04318,6/5/2013
KSRS-1278_2013_1,37.84788,-97.14895,9/4/2013
KSRS-1280_2013_1,38.93963,-94.98134,7/31/2013
KSRS-1288_2013_1,39.12843,-95.65402,4/30/2013
KSRS-1306_2013_1,39.03621,-98.23066,8/6/2013
KSRS-1312_2013_1,39.0018,-94.80367,8/1/2013
KSRS-1313_2013_1,39.01663,-97.48087,8/27/2013
KSRS-1314_2014_1,37.63481,-97.75061,6/10/2014
KSRS-1316_2013_1,39.57579,-95.07163,7/8/2013
KSRS-1317_2013_1,39.55767,-97.21205,8/27/2013
KSRS-1324_2013_1,37.46056,-95.35744,9/17/2013
KSRS-1338_2013_1,39.89553,-98.19393,8/20/2013
KSRS-1340_2013_1,38.43482,-95.74648,6/10/2013
KSRS-1348_2013_1,39.99012,-95.62911,9/11/2013
KSS9-0934_2013_1,37.88165,-95.67601,9/24/2013
KSS9-0936_2013_1,39.28797,-97.41126,8/21/2013
KSS9-0938_2013_2,39.55417,-99.74415,9/9/2013
MN_19900036,45.07775434,-95.78752086,8/9/1990
MN_19960205,44.7472255,-92.83638422,8/27/1996
MN_19960206,44.74944419,-92.82111735,8/28/1996
MN_19970207,43.89888835,-93.87056119,9/3/1997
MN_19970208,43.72444421,-94.22221846,8/28/1997
MN_19970212,44.02721806,-93.54638595,9/4/1997
MN_19970218,43.69416715,-94.24777419,8/28/1997
MN_19970219,44.71055919,-95.78777863,8/12/1997
MN_19970220,43.51555564,-94.12805813,8/28/1997
MN_19970222,44.05083018,-94.66555514,8/27/1997
MN_19970223,43.97917108,-94.51360615,8/27/1997
MN_19980113,44.66046834,-93.01680134,9/19/1998
MN_19980114,44.68099826,-93.03671859,9/11/1998
MN_19980115,44.66403112,-93.05330842,10/3/1998
MN_19980117,44.67458665,-93.07674727,9/10/1998
MN_19980203,45.04250346,-95.75917065,8/11/1998
MN_19980216,44.7472233,-92.85472658,8/6/1998
MN_19990034,44.81226947,-94.14957629,7/19/1999
MN_19990125,44.78541749,-92.89319789,9/21/1999
MN_19990150,44.92583686,-92.8016648,6/24/1999
MN_19990179,44.54472583,-92.90100325,6/27/1999
MN_19990182,44.63952668,-93.02674386,9/2/1999
MN_19990183,44.68672124,-92.95602169,9/3/1999
MN_19990184,44.71805336,-92.89344815,10/16/1999
MN_19990185,44.73097499,-92.84186049,10/20/1999
MN_20000015,45.08829189,-94.9629926,6/27/2000
MN_20000023,44.89637424,-94.58438829,6/28/2000
MN_20000086,44.7879434,-94.79428532,7/25/2000
MN_20000089,44.74244131,-94.50008159,7/25/2000
MN_20000120,43.6713383,-94.1185552,8/15/2000
MN_20000129,44.50611473,-93.07328017,10/10/2000
MN_20000130,44.5305568,-93.07363804,9/20/2000
MN_20000131,44.52108292,-93.1011714,9/20/2000
MN_20000132,44.51244517,-93.14652588,9/18/2000
MN_20010015,44.96902682,-95.68609939,6/27/2001
MN_20010017,45.09556357,-95.38020406,6/28/2001
MN_20010018,44.66306411,-95.30805593,6/26/2001
MN_20010023,44.78945524,-94.9083995,7/9/2001
MN_20010026,43.98418632,-95.40204201,6/27/2001
MN_20010028,44.5542293,-94.3702707,6/28/2001
MN_20010029,44.87327033,-95.37995865,7/3/2001
MN_20010031,44.22893238,-94.77946316,7/10/2001
MN_20010032,44.45766454,-94.39609679,7/9/2001
MN_20010034,43.9709497,-93.37461357,7/26/2001
MN_20010038,44.91759048,-95.87735153,7/18/2001
MN_20010040,44.83546926,-95.89585313,7/2/2001
MN_20010045,45.24748075,-95.7884829,7/16/2001
MN_20010053,44.12102571,-95.27090414,8/13/2001
MN_20010062,43.70281133,-93.88252643,7/12/2001
MN_20010065,44.0233004,-93.9919141,7/11/2001
MN_20010067,43.74050531,-94.02303414,7/11/2001
MN_20010068,43.6265454,-93.67386266,7/12/2001
MN_20010070,45.03155949,-95.13059144,7/16/2001
MN_20010072,44.95858965,-96.02273493,7/18/2001
MN_20010078,43.97316711,-94.34128347,8/7/2001
MN_20010079,43.72505986,-94.15345547,8/7/2001
